datettime              Tput   RbNum MCS PdschBler nonWPdschBler
20221018.174407.453141 0.104885 1.2 26.0 0.0 0.0 
20221018.174407.453153 0.110110 1.3 26.0 0.0 0.0 
20221018.174407.453167 0.106018 1.5 18.8 11.6 10.5 
20221018.174407.453179 0.102673 1.1 26.0 0.0 0.0 
20221018.174407.453190 0.112225 1.2 26.0 0.0 0.0 
20221018.174407.453200 0.104273 1.2 26.0 0.0 0.0 
20221018.174417.453310 0.108863 1.2 26.0 0.0 0.0 
20221018.174417.453323 0.104132 1.1 26.0 0.0 0.0 
20221018.174417.453334 0.107001 1.2 26.0 0.0 0.0 
20221018.174417.453347 0.108835 1.7 18.2 10.9 10.8 
20221018.174417.453358 0.102081 1.1 26.0 0.0 0.0 
20221018.174417.453369 0.108750 1.2 26.0 0.0 0.0 
20221018.174417.453379 0.103415 1.2 26.0 0.0 0.0 
20221018.174427.453462 0.111398 1.3 26.0 0.7 0.6 
20221018.174427.453475 0.100146 1.1 26.0 0.0 0.0 
20221018.174427.453489 0.105629 1.2 26.0 0.0 0.0 
20221018.174427.453502 0.107314 1.5 19.2 8.1 11.2 
20221018.174427.453513 0.102792 1.2 26.0 0.0 0.0 
20221018.174427.453524 0.109341 1.2 26.0 0.0 0.0 
20221018.174427.453536 0.101639 1.1 26.0 0.0 0.0 
20221018.174437.453634 0.112728 1.3 26.0 0.1 0.2 
20221018.174437.453647 0.104462 1.1 26.0 0.0 0.0 
20221018.174437.453659 0.109512 1.2 26.0 0.0 0.0 
20221018.174437.453671 0.104481 1.6 18.7 10.9 8.2 
20221018.174437.453683 0.104145 1.2 26.0 0.1 0.1 
20221018.174437.453694 0.108189 1.2 26.0 0.0 0.0 
20221018.174437.453704 0.103016 1.2 26.0 0.0 0.0 
20221018.174447.453811 0.109840 1.2 26.0 0.0 0.0 
20221018.174447.453824 0.103283 1.2 26.0 0.0 0.0 
20221018.174447.453836 0.106383 1.3 26.0 0.0 0.0 
20221018.174447.453849 0.108994 1.5 18.9 10.2 9.9 
20221018.174447.453861 0.101498 1.1 26.0 0.0 0.0 
20221018.174447.453872 0.106716 1.2 26.0 0.0 0.0 
20221018.174447.453892 0.103514 1.2 26.0 0.0 0.0 
20221018.174457.453971 0.111830 1.3 26.0 0.0 0.0 
20221018.174457.453984 0.104330 1.2 26.0 0.0 0.0 
20221018.174457.453996 0.106108 1.2 26.0 0.0 0.0 
20221018.174457.454009 0.109113 1.4 20.0 11.5 11.2 
20221018.174457.454021 0.103996 1.1 26.0 0.0 0.0 
20221018.174457.454031 0.110017 1.2 26.0 0.0 0.0 
20221018.174457.454042 0.102476 1.1 26.0 0.0 0.0 
20221018.174507.454144 0.111250 1.3 26.0 0.0 0.0 
20221018.174507.454158 0.103876 1.1 26.0 0.0 0.0 
20221018.174507.454170 0.107040 1.2 26.0 0.0 0.0 
20221018.174507.454182 0.108981 1.4 19.9 7.8 8.5 
20221018.174507.454193 0.105112 1.1 26.0 0.0 0.0 
20221018.174507.454204 0.112331 1.2 26.0 0.0 0.0 
20221018.174507.454215 0.104980 1.1 26.0 0.0 0.0 
20221018.174517.454311 0.119923 1.6 26.0 3.3 3.6 
20221018.174517.454323 0.105652 1.2 26.0 0.0 0.0 
20221018.174517.454345 0.108238 1.2 26.0 0.0 0.0 
20221018.174517.454359 0.109356 1.6 18.6 10.4 11.0 
20221018.174517.454370 0.103775 1.1 26.0 0.0 0.0 
20221018.174517.454381 0.112411 1.2 26.0 0.0 0.0 
20221018.174517.454391 0.103207 1.2 26.0 0.0 0.0 
20221018.174527.454485 0.111172 1.3 26.0 0.7 0.2 
20221018.174527.454498 0.104595 1.1 26.0 0.1 0.1 
20221018.174527.454512 0.108725 1.2 26.0 0.0 0.0 
20221018.174527.454524 0.110039 1.7 18.9 11.5 10.1 
20221018.174527.454535 0.104189 1.2 26.0 0.0 0.0 
20221018.174527.454554 0.112350 1.2 26.0 0.0 0.0 
20221018.174527.454565 0.104292 1.2 26.0 0.0 0.0 
20221018.174537.454646 0.109222 1.3 26.0 0.0 0.0 
20221018.174537.454659 0.106440 1.2 26.0 0.0 0.0 
20221018.174537.454671 0.109030 1.2 26.0 0.0 0.0 
20221018.174537.454683 0.110643 1.6 19.4 9.9 9.9 
20221018.174537.454695 0.103393 1.2 26.0 0.0 0.0 
20221018.174537.454706 0.109422 1.2 26.0 0.0 0.0 
20221018.174537.454717 0.104498 1.2 26.0 0.0 0.0 
20221018.174547.454821 0.109086 1.3 26.0 0.0 0.0 
20221018.174547.454835 0.104403 1.2 26.0 0.0 0.0 
20221018.174547.454847 0.108913 1.3 26.0 0.0 0.0 
20221018.174547.454859 0.108501 2.1 15.5 8.1 8.4 
20221018.174547.454870 0.104299 1.1 26.0 0.0 0.0 
20221018.174547.454882 0.112179 1.2 26.0 0.0 0.0 
20221018.174547.454893 0.103218 1.1 26.0 0.0 0.0 
20221018.174557.454999 0.111445 1.3 26.0 0.0 0.0 
20221018.174557.455028 0.105152 1.2 26.0 0.0 0.0 
20221018.174557.455040 0.108444 1.2 26.0 0.0 0.0 
20221018.174557.455054 0.110306 1.7 18.3 12.1 11.1 
20221018.174557.455065 0.105431 1.1 26.0 0.0 0.0 
20221018.174557.455076 0.111805 1.2 26.0 0.0 0.0 
20221018.174557.455087 0.103031 1.1 26.0 0.0 0.0 
20221018.174607.455174 0.110772 1.3 26.0 0.0 0.0 
20221018.174607.455187 0.106083 1.2 26.0 0.0 0.0 
20221018.174607.455199 0.105418 1.2 26.0 0.0 0.0 
20221018.174607.455212 0.110321 1.6 18.7 12.0 12.5 
20221018.174607.455231 0.103394 1.1 26.0 0.0 0.0 
20221018.174607.455242 0.110409 1.2 26.0 0.0 0.0 
20221018.174607.455252 0.104960 1.2 26.0 0.0 0.0 
20221018.174617.455326 0.111519 1.3 26.0 0.0 0.0 
20221018.174617.455339 0.105261 1.2 26.0 0.0 0.0 
20221018.174617.455350 0.109377 1.2 26.0 0.0 0.0 
20221018.174617.455362 0.108968 1.8 16.9 5.5 6.1 
20221018.174617.455374 0.102416 1.1 26.0 0.0 0.0 
20221018.174617.455385 0.110863 1.2 26.0 0.1 0.1 
20221018.174617.455396 0.104998 1.2 26.0 0.1 0.1 
20221018.174627.455505 0.118027 1.5 26.0 1.7 1.9 
20221018.174627.455519 0.106001 1.2 26.0 0.0 0.0 
20221018.174627.455531 0.109940 1.2 26.0 0.0 0.0 
20221018.174627.455544 0.112102 1.5 20.2 12.6 12.5 
20221018.174627.455555 0.106615 1.2 26.0 0.0 0.0 
20221018.174627.455566 0.110676 1.2 26.0 0.0 0.0 
20221018.174627.455577 0.103729 1.2 26.0 0.0 0.0 
20221018.174637.455674 0.107483 1.2 26.0 0.0 0.0 
20221018.174637.455687 0.103851 1.2 26.0 0.0 0.0 
20221018.174637.455698 0.108749 1.2 26.0 0.0 0.0 
20221018.174637.455709 0.104679 1.6 18.1 7.1 8.1 
20221018.174637.455720 0.105618 1.2 26.0 0.0 0.0 
20221018.174637.455731 0.106087 1.2 26.0 0.0 0.0 
20221018.174637.455741 0.105167 1.2 26.0 0.0 0.0 
20221018.174647.455840 0.112275 1.3 26.0 0.0 0.0 
20221018.174647.455853 0.103939 1.2 26.0 0.1 0.1 
20221018.174647.455867 0.104399 1.2 26.0 0.1 0.1 
20221018.174647.455880 0.110924 1.4 20.3 13.6 12.9 
20221018.174647.455892 0.103626 1.1 26.0 0.0 0.0 
20221018.174647.455903 0.107906 1.2 26.0 0.0 0.0 
20221018.174647.455914 0.104214 1.2 26.0 0.0 0.0 
20221018.174657.456013 0.108769 1.2 26.0 0.0 0.0 
20221018.174657.456025 0.103571 1.2 26.0 0.0 0.0 
20221018.174657.456037 0.106089 1.2 26.0 0.0 0.0 
20221018.174657.456049 0.104929 1.7 17.4 7.5 7.3 
20221018.174657.456060 0.104007 1.1 26.0 0.0 0.0 
20221018.174657.456071 0.110425 1.2 26.0 0.0 0.0 
20221018.174657.456081 0.101241 1.1 26.0 0.0 0.0 
20221018.174707.456184 0.112833 1.3 26.0 0.0 0.0 
20221018.174707.456197 0.106673 1.2 26.0 0.0 0.0 
20221018.174707.456209 0.108650 1.2 26.0 0.0 0.0 
20221018.174707.456221 0.108180 1.4 19.2 8.5 9.0 
20221018.174707.456233 0.102502 1.1 26.0 0.0 0.0 
20221018.174707.456244 0.109344 1.2 26.0 0.0 0.0 
20221018.174707.456255 0.105721 1.2 26.0 0.0 0.0 
20221018.174717.456350 0.113107 1.4 26.0 0.6 1.2 
20221018.174717.456362 0.103870 1.2 26.0 0.0 0.0 
20221018.174717.456374 0.105652 1.2 26.0 0.0 0.0 
20221018.174717.456386 0.110840 1.5 19.2 12.5 11.2 
20221018.174717.456398 0.105194 1.2 26.0 0.0 0.0 
20221018.174717.456408 0.111015 1.2 26.0 0.0 0.0 
20221018.174717.456419 0.106018 1.2 26.0 0.0 0.0 
20221018.174727.456526 0.111790 1.3 26.0 0.7 0.0 
20221018.174727.456538 0.103421 1.1 26.0 0.0 0.0 
20221018.174727.456550 0.108336 1.2 26.0 0.0 0.0 
20221018.174727.456561 0.107098 1.6 19.2 7.9 8.7 
20221018.174727.456572 0.100956 1.2 26.0 0.0 0.0 
20221018.174727.456584 0.108601 1.2 26.0 0.0 0.0 
20221018.174727.456594 0.106004 1.2 26.0 0.0 0.0 
20221018.174737.456692 0.113602 1.4 26.0 2.4 2.5 
20221018.174737.456704 0.103830 1.2 26.0 0.1 0.1 
20221018.174737.456716 0.107409 1.2 26.0 0.0 0.0 
20221018.174737.456730 0.107088 1.4 19.4 10.1 10.9 
20221018.174737.456742 0.102554 1.1 26.0 0.0 0.0 
20221018.174737.456752 0.109612 1.2 26.0 0.0 0.0 
20221018.174737.456763 0.103568 1.2 26.0 0.0 0.0 
20221018.174747.456860 0.109120 1.2 26.0 0.0 0.0 
20221018.174747.456874 0.107379 1.2 26.0 0.0 0.0 
20221018.174747.456887 0.108105 1.2 26.0 0.0 0.0 
20221018.174747.456899 0.106277 1.6 18.4 9.8 8.6 
20221018.174747.456910 0.105295 1.1 26.0 0.0 0.0 
20221018.174747.456922 0.105659 1.2 26.0 0.1 0.1 
20221018.174747.456933 0.105074 1.1 26.0 0.0 0.0 
20221018.174757.457029 0.111575 1.3 26.0 0.0 0.0 
20221018.174757.457043 0.104927 1.2 26.0 0.0 0.0 
20221018.174757.457054 0.104599 1.2 26.0 0.0 0.0 
20221018.174757.457067 0.107979 1.4 20.0 9.8 11.4 
20221018.174757.457078 0.100391 1.1 26.0 0.0 0.0 
20221018.174757.457089 0.106041 1.2 26.0 0.0 0.0 
20221018.174757.457100 0.100917 1.1 26.0 0.0 0.0 
20221018.174807.457200 0.107426 1.2 26.0 0.0 0.0 
20221018.174807.457212 0.099533 1.1 26.0 0.0 0.0 
20221018.174807.457224 0.107275 1.2 26.0 0.0 0.0 
20221018.174807.457237 0.105442 1.5 18.6 12.0 10.1 
20221018.174807.457248 0.101952 1.1 26.0 0.0 0.0 
20221018.174807.457259 0.108097 1.2 26.0 0.0 0.0 
20221018.174807.457270 0.103190 1.1 26.0 0.0 0.0 
20221018.174817.457360 0.108900 1.2 26.0 0.0 0.0 
20221018.174817.457372 0.102236 1.2 26.0 0.0 0.0 
20221018.174817.457383 0.103083 1.2 26.0 0.0 0.0 
20221018.174817.457395 0.105817 1.6 19.0 8.9 11.2 
20221018.174817.457408 0.101039 1.1 26.0 0.0 0.0 
20221018.174817.457419 0.108128 1.2 26.0 0.1 0.1 
20221018.174817.457431 0.105523 1.2 26.0 0.1 0.1 
20221018.174827.457544 0.109805 1.3 26.0 0.6 0.6 
20221018.174827.457557 0.101466 1.1 26.0 0.1 0.1 
20221018.174827.457570 0.105633 1.2 26.0 0.0 0.0 
20221018.174827.457583 0.106704 1.6 19.4 10.6 8.7 
20221018.174827.457595 0.100439 1.2 26.0 0.0 0.0 
20221018.174827.457606 0.108646 1.2 26.0 0.0 0.0 
20221018.174827.457617 0.104156 1.1 26.0 0.0 0.0 
20221018.174837.457705 0.108424 1.3 26.0 0.0 0.0 
20221018.174837.457718 0.104004 1.1 26.0 0.0 0.0 
20221018.174837.457729 0.107349 1.2 26.0 0.0 0.0 
20221018.174837.457741 0.103935 1.4 20.6 9.5 9.6 
20221018.174837.457754 0.100288 1.1 26.0 0.0 0.0 
20221018.174837.457765 0.107185 1.2 26.0 0.0 0.0 
20221018.174837.457775 0.103588 1.1 26.0 0.0 0.0 
20221018.174847.457875 0.106916 1.2 26.0 0.0 0.0 
20221018.174847.457888 0.104057 1.2 26.0 0.0 0.0 
20221018.174847.457899 0.104800 1.2 26.0 0.0 0.0 
20221018.174847.457922 0.107521 1.5 18.9 9.5 9.0 
20221018.174847.457933 0.105671 1.1 26.0 0.0 0.0 
20221018.174847.457944 0.109272 1.2 26.0 0.0 0.0 
20221018.174847.457954 0.105054 1.2 26.0 0.0 0.0 
20221018.174857.458041 0.102388 1.2 26.0 0.0 0.0 
20221018.174857.458054 0.105818 1.2 26.0 0.0 0.0 
20221018.174857.458066 0.105128 1.2 26.0 0.0 0.0 
20221018.174857.458078 0.109350 1.9 16.7 11.4 11.7 
20221018.174857.458090 0.104140 1.1 26.0 0.0 0.0 
20221018.174857.458101 0.103532 1.2 26.0 0.1 0.1 
20221018.174857.458120 0.104742 1.2 26.0 0.0 0.0 
20221018.174907.458214 0.108498 1.2 26.0 0.0 0.0 
20221018.174907.458226 0.102198 1.1 26.0 0.0 0.0 
20221018.174907.458238 0.105633 1.2 26.0 0.0 0.0 
20221018.174907.458251 0.107074 1.6 18.6 8.0 10.0 
20221018.174907.458263 0.101312 1.1 26.0 0.0 0.0 
20221018.174907.458274 0.105274 1.2 26.0 0.0 0.0 
20221018.174907.458285 0.101307 1.1 26.0 0.0 0.0 
20221018.174917.458398 0.117617 1.5 25.9 2.9 2.9 
20221018.174917.458411 0.103645 1.1 26.0 0.0 0.0 
20221018.174917.458425 0.107246 1.2 26.0 0.0 0.0 
20221018.174917.458437 0.108570 1.5 19.6 12.9 11.7 
20221018.174917.458449 0.101826 1.2 26.0 0.0 0.0 
20221018.174917.458460 0.110382 1.2 26.0 0.0 0.0 
20221018.174917.458470 0.103989 1.2 26.0 0.0 0.0 
20221018.174927.458557 0.121828 1.6 25.7 4.0 3.6 
20221018.174927.458570 0.101719 1.1 26.0 0.0 0.0 
20221018.174927.458590 0.106036 1.2 26.0 0.0 0.0 
20221018.174927.458601 0.106976 1.7 18.3 6.4 6.0 
20221018.174927.458612 0.105064 1.2 26.0 0.0 0.0 
20221018.174927.458623 0.109455 1.2 26.0 0.0 0.0 
20221018.174927.458633 0.105184 1.2 26.0 0.0 0.0 
20221018.174937.458714 0.119265 1.5 26.0 2.9 2.9 
20221018.174937.458726 0.104830 1.2 26.0 0.0 0.0 
20221018.174937.458738 0.108412 1.2 26.0 0.1 0.1 
20221018.174937.458751 0.109033 1.8 17.3 11.0 10.8 
20221018.174937.458764 0.102901 1.1 26.0 0.0 0.0 
20221018.174937.458784 0.108990 1.2 26.0 0.1 0.1 
20221018.174937.458795 0.104700 1.2 26.0 0.1 0.1 
20221018.174947.458893 0.107682 1.2 26.0 0.0 0.0 
20221018.174947.458906 0.105769 1.2 26.0 0.0 0.0 
20221018.174947.458917 0.104572 1.2 26.0 0.0 0.0 
20221018.174947.458930 0.110973 1.5 19.6 9.0 8.7 
20221018.174947.458941 0.105814 1.1 26.0 0.0 0.0 
20221018.174947.458952 0.104946 1.2 26.0 0.0 0.0 
20221018.174947.458963 0.102161 1.1 26.0 0.0 0.0 
20221018.174957.459070 0.109650 1.2 26.0 0.0 0.0 
20221018.174957.459082 0.104137 1.2 26.0 0.0 0.0 
20221018.174957.459095 0.108765 1.2 26.0 0.0 0.0 
20221018.174957.459109 0.109814 1.5 19.0 9.8 11.5 
20221018.174957.459120 0.105289 1.1 26.0 0.0 0.0 
20221018.174957.459131 0.110386 1.2 26.0 0.0 0.0 
20221018.174957.459142 0.101246 1.1 26.0 0.0 0.0 
20221018.175007.459245 0.111084 1.3 26.0 0.0 0.0 
20221018.175007.459258 0.105076 1.2 26.0 0.0 0.0 
20221018.175007.459279 0.110152 1.2 26.0 0.0 0.0 
20221018.175007.459291 0.106010 1.4 18.8 10.5 9.7 
20221018.175007.459302 0.103619 1.1 26.0 0.0 0.0 
20221018.175007.459313 0.105679 1.2 26.0 0.0 0.0 
20221018.175007.459324 0.101833 1.1 26.0 0.0 0.0 
20221018.175017.459409 0.107581 1.2 26.0 0.0 0.0 
20221018.175017.459422 0.105708 1.2 26.0 0.0 0.0 
20221018.175017.459433 0.109019 1.2 26.0 0.0 0.0 
20221018.175017.459446 0.109781 1.5 19.2 11.0 10.3 
20221018.175017.459458 0.102832 1.1 26.0 0.1 0.1 
20221018.175017.459469 0.106221 1.2 26.0 0.0 0.0 
20221018.175017.459479 0.106745 1.2 26.0 0.0 0.0 
20221018.175027.459571 0.118200 1.6 26.0 2.9 3.0 
20221018.175027.459584 0.106985 1.2 26.0 0.0 0.0 
20221018.175027.459596 0.109661 1.2 26.0 0.1 0.1 
20221018.175027.459609 0.109348 1.7 18.9 9.5 9.8 
20221018.175027.459620 0.104336 1.2 26.0 0.0 0.0 
20221018.175027.459632 0.113392 1.2 26.0 0.0 0.0 
20221018.175027.459643 0.106068 1.2 26.0 0.0 0.0 
20221018.175037.459739 0.108794 1.2 26.0 0.0 0.0 
20221018.175037.459751 0.106461 1.2 26.0 0.0 0.0 
20221018.175037.459763 0.111038 1.2 26.0 0.0 0.0 
20221018.175037.459776 0.110306 1.5 19.4 10.0 9.7 
20221018.175037.459787 0.104614 1.1 26.0 0.0 0.0 
20221018.175037.459798 0.111069 1.2 26.0 0.0 0.0 
20221018.175037.459809 0.107006 1.2 26.0 0.0 0.0 
20221018.175047.459905 0.109807 1.3 26.0 0.0 0.0 
20221018.175047.459917 0.105278 1.2 26.0 0.0 0.0 
20221018.175047.459929 0.110529 1.3 26.0 0.0 0.0 
20221018.175047.459941 0.107685 1.9 16.5 11.6 12.1 
20221018.175047.459954 0.102810 1.1 26.0 0.0 0.0 
20221018.175047.459964 0.109058 1.2 26.0 0.0 0.0 
20221018.175047.459975 0.104956 1.1 26.0 0.0 0.0 
20221018.175057.460088 0.107810 1.2 26.0 0.0 0.0 
20221018.175057.460101 0.106211 1.2 26.0 0.0 0.0 
20221018.175057.460113 0.107729 1.2 26.0 0.0 0.0 
20221018.175057.460125 0.111040 1.5 18.7 10.5 9.9 
20221018.175057.460137 0.104282 1.1 26.0 0.0 0.0 
20221018.175057.460148 0.109841 1.2 26.0 0.1 0.1 
20221018.175057.460159 0.106871 1.2 26.0 0.0 0.0 
20221018.175107.460247 0.110237 1.3 26.0 0.0 0.0 
20221018.175107.460259 0.106451 1.2 26.0 0.0 0.0 
20221018.175107.460271 0.108528 1.2 26.0 0.0 0.0 
20221018.175107.460285 0.107631 1.4 19.8 8.1 9.6 
20221018.175107.460297 0.103651 1.1 26.0 0.0 0.0 
20221018.175107.460308 0.113110 1.2 26.0 0.0 0.0 
20221018.175107.460319 0.105455 1.2 26.0 0.0 0.0 
20221018.175117.460419 0.108370 1.3 26.0 0.0 0.0 
20221018.175117.460431 0.105690 1.2 26.0 0.0 0.0 
20221018.175117.460443 0.110134 1.2 26.0 0.0 0.0 
20221018.175117.460455 0.108692 1.5 19.3 11.5 10.4 
20221018.175117.460466 0.104767 1.2 26.0 0.0 0.0 
20221018.175117.460477 0.110821 1.2 26.0 0.0 0.0 
20221018.175117.460488 0.105289 1.1 26.0 0.0 0.0 
20221018.175127.460597 0.116433 1.5 26.0 2.3 2.4 
20221018.175127.460609 0.106926 1.2 26.0 0.0 0.0 
20221018.175127.460621 0.112776 1.2 26.0 0.0 0.0 
20221018.175127.460634 0.109200 1.5 20.1 9.5 9.8 
20221018.175127.460645 0.105576 1.2 26.0 0.0 0.0 
20221018.175127.460656 0.110592 1.2 26.0 0.0 0.0 
20221018.175127.460666 0.104971 1.2 26.0 0.0 0.0 
20221018.175137.460756 0.110808 1.3 26.0 0.0 0.0 
20221018.175137.460768 0.105742 1.2 26.0 0.0 0.0 
20221018.175137.460781 0.110773 1.2 26.0 0.0 0.0 
20221018.175137.460793 0.111250 1.7 18.0 11.8 11.3 
20221018.175137.460805 0.102981 1.1 26.0 0.0 0.0 
20221018.175137.460815 0.110276 1.2 26.0 0.0 0.0 
20221018.175137.460826 0.106932 1.1 26.0 0.0 0.0 
20221018.175147.460932 0.109421 1.2 26.0 0.2 0.1 
20221018.175147.460945 0.105891 1.2 26.0 0.0 0.0 
20221018.175147.460957 0.107620 1.2 26.0 0.0 0.0 
20221018.175147.460970 0.109454 1.6 18.3 9.0 8.7 
20221018.175147.460981 0.104192 1.1 26.0 0.0 0.0 
20221018.175147.460992 0.109615 1.2 26.0 0.0 0.0 
20221018.175147.461004 0.105431 1.1 26.0 0.0 0.0 
20221018.175157.461103 0.117108 1.4 26.0 1.7 1.7 
20221018.175157.461115 0.103863 1.2 26.0 0.0 0.0 
20221018.175157.461127 0.110538 1.2 26.0 0.0 0.0 
20221018.175157.461139 0.108673 1.6 18.7 11.6 11.2 
20221018.175157.461151 0.103870 1.1 26.0 0.0 0.0 
20221018.175157.461162 0.107941 1.2 26.0 0.0 0.0 
20221018.175157.461172 0.102707 1.1 26.0 0.0 0.0 
20221018.175207.461275 0.109911 1.3 26.0 0.0 0.0 
20221018.175207.461287 0.103977 1.2 26.0 0.0 0.0 
20221018.175207.461299 0.108336 1.2 26.0 0.0 0.0 
20221018.175207.461312 0.106586 2.1 15.4 8.0 8.8 
20221018.175207.461323 0.104473 1.1 26.0 0.0 0.0 
20221018.175207.461334 0.110497 1.2 26.0 0.0 0.0 
20221018.175207.461345 0.104174 1.2 26.0 0.0 0.0 
20221018.175217.461436 0.107299 1.3 26.0 0.0 0.0 
20221018.175217.461455 0.105822 1.2 26.0 0.0 0.0 
20221018.175217.461467 0.109110 1.2 26.0 0.0 0.0 
20221018.175217.461481 0.109392 1.5 19.7 10.0 10.2 
20221018.175217.461501 0.104446 1.2 26.0 0.0 0.0 
20221018.175217.461512 0.112275 1.2 26.0 0.0 0.0 
20221018.175217.461522 0.106919 1.2 26.0 0.0 0.0 
20221018.175227.461611 0.111914 1.3 26.0 0.0 0.0 
20221018.175227.461624 0.102855 1.2 26.0 0.1 0.1 
20221018.175227.461637 0.107626 1.2 26.0 0.0 0.0 
20221018.175227.461650 0.109252 1.6 18.9 11.6 10.6 
20221018.175227.461662 0.105302 1.2 26.0 0.0 0.0 
20221018.175227.461673 0.110600 1.2 26.0 0.0 0.0 
20221018.175227.461684 0.105938 1.2 26.0 0.0 0.0 
20221018.175237.461787 0.117432 1.5 26.0 2.3 2.4 
20221018.175237.461800 0.105679 1.2 26.0 0.0 0.0 
20221018.175237.461812 0.108295 1.2 26.0 0.0 0.0 
20221018.175237.461825 0.108547 1.6 18.5 11.2 11.4 
20221018.175237.461836 0.103367 1.1 26.0 0.0 0.0 
20221018.175237.461847 0.110027 1.2 26.0 0.0 0.0 
20221018.175237.461858 0.104027 1.1 26.0 0.0 0.0 
20221018.175247.461955 0.108309 1.2 26.0 0.0 0.0 
20221018.175247.461980 0.104992 1.2 26.0 0.0 0.0 
20221018.175247.461994 0.109904 1.3 26.0 0.0 0.0 
20221018.175247.462005 0.106716 1.4 19.4 9.0 8.7 
20221018.175247.462017 0.102413 1.1 26.0 0.0 0.0 
20221018.175247.462028 0.110821 1.2 26.0 0.0 0.0 
20221018.175247.462039 0.106120 1.1 26.0 0.0 0.0 
20221018.175257.462112 0.107494 1.3 26.0 0.0 0.0 
20221018.175257.462124 0.108622 1.2 26.0 0.0 0.0 
20221018.175257.462135 0.107741 1.2 26.0 0.0 0.0 
20221018.175257.462148 0.110051 1.6 18.4 11.0 11.5 
20221018.175257.462170 0.102740 1.1 26.0 0.0 0.0 
20221018.175257.462181 0.111485 1.3 26.0 0.0 0.0 
20221018.175257.462192 0.104105 1.2 26.0 0.0 0.0 
20221018.175307.462285 0.109055 1.3 26.0 0.0 0.0 
20221018.175307.462298 0.104308 1.2 26.0 0.0 0.0 
20221018.175307.462310 0.108761 1.2 26.0 0.0 0.0 
20221018.175307.462323 0.108623 1.4 19.6 10.3 10.8 
20221018.175307.462335 0.101945 1.1 26.0 0.0 0.0 
20221018.175307.462346 0.110455 1.2 26.0 0.0 0.0 
20221018.175307.462365 0.107674 1.2 26.0 0.0 0.0 
20221018.175317.462457 0.110928 1.3 26.0 0.0 0.0 
20221018.175317.462471 0.108471 1.2 26.0 0.0 0.0 
20221018.175317.462483 0.107639 1.2 26.0 0.0 0.0 
20221018.175317.462495 0.110138 1.7 18.6 6.9 7.3 
20221018.175317.462506 0.102848 1.2 26.0 0.0 0.0 
20221018.175317.462517 0.111446 1.2 26.0 0.0 0.0 
20221018.175317.462527 0.107765 1.2 26.0 0.6 0.5 
20221018.175327.462643 0.111365 1.3 26.0 0.0 0.0 
20221018.175327.462656 0.107025 1.2 26.0 0.1 0.1 
20221018.175327.462668 0.108160 1.2 26.0 0.0 0.0 
20221018.175327.462680 0.108589 1.5 19.9 9.6 12.4 
20221018.175327.462691 0.102192 1.2 26.0 0.0 0.0 
20221018.175327.462702 0.111118 1.2 26.0 0.0 0.0 
20221018.175327.462713 0.104952 1.2 26.0 0.0 0.0 
20221018.175337.462801 0.111520 1.3 26.0 0.6 0.6 
20221018.175337.462814 0.107611 1.2 26.0 0.0 0.0 
20221018.175337.462827 0.109442 1.2 26.0 0.0 0.0 
20221018.175337.462851 0.108987 1.7 18.0 10.6 7.4 
20221018.175337.462863 0.102744 1.1 26.0 0.0 0.0 
20221018.175337.462874 0.110307 1.2 26.0 0.0 0.0 
20221018.175337.462885 0.104659 1.1 26.0 0.0 0.0 
20221018.175347.462970 0.118468 1.5 26.0 2.9 2.9 
20221018.175347.462983 0.105990 1.2 26.0 0.0 0.0 
20221018.175347.462995 0.110146 1.3 26.0 0.1 0.1 
20221018.175347.463010 0.109698 1.9 17.0 10.2 11.0 
20221018.175347.463022 0.102647 1.1 26.0 0.0 0.0 
20221018.175347.463033 0.108749 1.2 26.0 0.0 0.0 
20221018.175347.463047 0.105240 1.2 26.0 0.0 0.0 
20221018.175357.463132 0.107569 1.2 26.0 0.0 0.0 
20221018.175357.463145 0.108646 1.2 26.0 0.0 0.0 
20221018.175357.463157 0.110260 1.3 26.0 0.0 0.0 
20221018.175357.463174 0.110722 1.4 19.6 12.0 10.6 
20221018.175357.463186 0.105846 1.1 26.0 0.0 0.0 
20221018.175357.463197 0.109257 1.2 26.0 0.0 0.0 
20221018.175357.463207 0.107098 1.2 26.0 0.0 0.0 
20221018.175407.463309 0.106772 1.2 26.0 0.0 0.0 
20221018.175407.463321 0.107986 1.2 26.0 0.0 0.0 
20221018.175407.463333 0.106997 1.2 26.0 0.0 0.0 
20221018.175407.463345 0.108475 1.5 19.5 10.3 10.8 
20221018.175407.463357 0.100468 1.1 26.0 0.0 0.0 
20221018.175407.463367 0.107719 1.2 26.0 0.0 0.0 
20221018.175407.463378 0.116870 1.4 25.9 2.9 2.8 
20221018.175417.463478 0.107396 1.3 26.0 0.0 0.0 
20221018.175417.463490 0.106726 1.2 26.0 0.0 0.0 
20221018.175417.463502 0.098303 1.1 26.0 0.0 0.0 
20221018.175417.463514 0.107324 1.6 18.7 10.9 9.9 
20221018.175417.463525 0.104324 1.2 26.0 0.0 0.0 
20221018.175417.463536 0.107281 1.2 26.0 0.0 0.0 
20221018.175417.463547 0.100836 1.1 26.0 0.0 0.0 
20221018.175427.463658 0.114144 1.5 26.0 2.3 2.4 
20221018.175427.463671 0.104807 1.1 26.0 0.0 0.0 
20221018.175427.463685 0.107052 1.2 26.0 0.0 0.0 
